,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWine_PerIncome,MntFruit_PerIncome,MntMeat_PerIncome,MntFish_PerIncome,MntSweet_PerIncome,MntGold_PerIncome,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,Education_2n Cycle,Education_Bachelors,Education_HighSchool,Education_Master,Education_PhD,Dt_Custom_Weekday_0,Dt_Custom_Weekday_1,Dt_Custom_Weekday_2,Dt_Custom_Weekday_3,Dt_Custom_Weekday_4,Dt_Custom_Weekday_5,Dt_Custom_Weekday_6,Dt_Customer_Season_Autumn,Dt_Customer_Season_Spring,Dt_Customer_Season_Summer,Dt_Customer_Season_Winter
542,1984,42710.0,1,0,38,5.529429087511423,1.0986122886681098,3.7376696182833684,1.3862943611198906,1.0986122886681098,4.624972813284271,2,4,5,3,6,0,0,0,0,0,0,0,-5.825906456884034,-10.256723255727348,-7.617665926112089,-9.969041183275566,-10.256723255727348,-6.730362731111186,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
543,1982,84169.0,0,0,9,7.298445101508147,2.9444389791664403,5.998936561946683,0.0,2.9444389791664403,0.0,1,7,6,6,3,0,1,1,0,0,0,1,-4.7352840404692484,-9.089290162810954,-6.034792580030713,0.0,-9.089290162810954,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
544,1976,54058.0,0,1,56,5.288267030694535,2.8903717578961645,5.529429087511423,3.4657359027997265,4.68213122712422,3.9889840465642745,2,4,6,8,3,0,0,0,0,0,0,0,-6.302692973081035,-8.700588245879405,-6.061530916264147,-8.125224100975844,-6.90882877665135,-7.6019759572112955,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
545,1990,24683.0,1,0,98,2.0794415416798357,1.3862943611198906,2.302585092994046,1.791759469228055,1.9459101490553132,1.791759469228055,2,2,0,4,5,0,0,0,0,0,0,0,-8.727575665427834,-9.420722845987779,-8.504432114113623,-9.015257737879613,-8.861107058052356,-9.015257737879613,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
546,1964,85620.0,0,0,68,6.030685260261263,3.828641396489095,6.829793737512425,4.0943445622221,4.672828834461906,3.828641396489095,1,3,6,4,1,0,0,0,0,0,0,1,-6.020136099997619,-8.222179963769788,-5.221027622746457,-7.956476798036782,-7.3779925257969765,-8.222179963769788,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
547,1980,47850.0,1,0,72,3.7376696182833684,1.9459101490553132,3.7612001156935624,2.995732273553991,2.4849066497880004,2.302585092994046,1,3,0,4,6,0,0,0,0,0,0,0,-7.731303959157677,-9.523063428385733,-7.707773461747483,-8.473241303887054,-8.984066927653044,-9.166388484447,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
548,1968,19514.0,1,1,47,2.6390573296152584,1.0986122886681098,3.044522437723423,0.6931471805599453,0.0,3.332204510175204,4,3,1,2,8,1,0,0,0,0,0,1,-7.932977286612582,-9.473422327559732,-7.527512178504418,-9.878887435667895,-10.57203461622784,-7.239830106052636,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
550,1963,39548.0,1,1,87,2.70805020110221,1.3862943611198906,2.302585092994046,1.0986122886681098,1.3862943611198906,2.8903717578961645,2,1,1,3,3,0,0,0,0,0,0,0,-8.570367382474759,-9.892123222457078,-8.975832490582924,-10.17980529490886,-9.892123222457078,-8.388045825680804,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
551,1989,21474.0,1,0,0,1.791759469228055,2.772588722239781,3.1780538303479458,2.3978952727983707,0.0,3.5263605246161616,2,3,1,2,7,1,0,0,0,0,0,1,-8.875985891325971,-7.895156638314245,-7.4896915302060805,-8.269850087755655,0.0,-7.141384835937865,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
552,1971,60504.0,0,1,73,6.126869184114185,0.0,3.1780538303479458,1.791759469228055,1.3862943611198906,3.5263605246161616,2,6,2,8,6,0,0,0,0,0,0,0,-5.576742753981626,0.0,-8.525558107747866,-9.911852468867755,-10.31731757697592,-8.177251413479649,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
553,1963,22419.0,0,0,74,3.4011973816621555,1.0986122886681098,3.8501476017100584,2.9444389791664403,3.044522437723423,3.7376696182833684,1,3,2,2,8,0,0,0,0,0,0,0,-7.3096138914961895,-9.612198984490236,-6.860663671448286,-7.766372293991905,-7.666288835434922,-6.9731416548749765,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
554,1949,81698.0,0,0,4,5.187385805840755,3.332204510175204,6.253828811575473,4.709530201312334,4.812184355372417,3.8501476017100584,1,3,8,13,1,0,0,0,0,0,0,1,-6.816546175463488,-8.671727471129039,-5.75010316972877,-7.294401779991909,-7.191747625931825,-8.153784379594184,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
555,1952,43462.0,1,1,50,4.499809670330265,2.833213344056216,4.574710978503383,2.70805020110221,1.791759469228055,2.70805020110221,6,4,1,5,8,0,0,0,0,0,0,0,-6.872979782309362,-8.539576108583411,-6.798078474136244,-8.664739251537418,-9.581029983411572,-8.664739251537418,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
556,1978,54880.0,1,0,57,5.730099782973574,4.442651256490317,4.919980925828125,4.624972813284271,3.8066624897703196,4.770684624465665,2,6,2,11,5,0,0,0,0,0,0,0,-5.875951659986137,-7.163400186469396,-6.686070517131587,-6.981078629675441,-7.799388953189393,-6.835366818494047,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
557,1982,79908.0,0,0,30,6.322565239927284,4.859812404361672,6.634633357861686,3.367295829986474,5.220355825078324,4.709530201312334,1,5,6,7,2,0,0,1,0,0,0,0,-5.659213192531284,-7.121966028096896,-5.347145074596882,-8.614482602472094,-6.7614226073802435,-7.272248231146234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
558,1970,15315.0,0,0,27,1.9459101490553132,1.3862943611198906,2.5649493574615367,2.70805020110221,2.0794415416798357,2.833213344056216,2,2,0,4,5,0,0,0,0,0,0,0,-8.383825050771508,-8.94344083870693,-7.764785842365284,-7.621684998724611,-8.250293658146985,-7.496521855770605,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
559,1959,87771.0,0,1,61,7.307872780763706,3.6375861597263857,5.659482215759621,3.912023005428146,4.04305126783455,3.4965075614664802,1,5,10,4,6,0,1,1,1,1,0,1,-4.767760828732104,-8.438047449769424,-6.41615139373619,-8.163610604067664,-8.03258234166126,-8.57912604802933,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
560,1978,33039.0,1,0,4,3.4011973816621555,2.0794415416798357,2.4849066497880004,2.0794415416798357,2.0794415416798357,2.4849066497880004,1,2,0,4,5,0,0,0,0,0,0,0,-7.6973937597308435,-9.019149599713163,-8.613684491605,-9.019149599713163,-9.019149599713163,-8.613684491605,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
561,1980,81741.0,0,0,75,5.517452896464707,5.030437921392435,6.84587987526405,4.060443010546419,4.897839799950911,3.6375861597263857,0,6,6,7,2,0,0,0,0,0,0,0,-6.487005275051078,-6.97402025012335,-5.1585782962517355,-7.944015160969366,-7.106618371564874,-8.366872011789399,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
562,1971,71499.0,0,1,12,6.142037405587356,3.2188758248682006,4.882801922586371,4.912654885736052,0.0,3.6109179126442243,2,8,3,13,4,0,0,0,0,0,0,0,-5.7285485175428965,-8.651710098262052,-6.987784000543883,-6.957931037394201,0.0,-8.25966801048603,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
563,1970,62466.0,0,1,13,4.859812404361672,4.859812404361672,5.556828061699537,5.123963979403259,4.795790545596741,4.418840607796598,5,6,3,12,4,0,0,0,0,0,0,0,-6.875712463901081,-6.875712463901081,-6.178696806563216,-6.611560888859494,-6.939734322666012,-7.316684260466155,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
564,1963,48799.0,0,1,9,5.159055299214529,2.8903717578961645,4.394449154672439,3.332204510175204,1.791759469228055,3.1780538303479458,3,3,2,7,3,0,0,0,0,0,0,0,-6.3295569811734165,-8.59824052249178,-7.0941631257155064,-8.156407770212741,-9.696852811159891,-8.31055845004,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
565,1950,52157.0,0,1,48,5.241747015059643,0.6931471805599453,3.367295829986474,1.0986122886681098,0.6931471805599453,3.6888794541139363,2,3,2,5,4,0,0,0,0,0,0,0,-6.313413845109344,-10.86201367960904,-8.187865030182513,-10.456548571500877,-10.86201367960904,-7.86628140605505,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
566,1962,66565.0,0,1,80,6.616065185132817,2.302585092994046,5.081404364984463,4.174387269895637,3.6888794541139363,3.7376696182833684,4,4,2,9,8,0,0,0,0,0,0,0,-5.183016188293146,-9.496496280431916,-6.7176770084415,-7.6246941035303255,-8.110201919312027,-8.061411755142595,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
567,1951,29298.0,1,1,60,1.791759469228055,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1,1,0,2,5,0,0,0,0,0,0,0,-9.186662244621605,0.0,-10.285274533289716,-10.285274533289716,0.0,-10.978421713849661,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
570,1974,44989.0,0,1,26,4.584967478670572,0.0,4.663439094112067,3.8918202981106265,2.302585092994046,4.663439094112067,5,5,1,5,6,0,0,0,0,0,0,0,-6.822352996315972,0.0,-6.743881380874478,-7.515500176875918,-9.1047353819925,-6.743881380874478,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
572,1978,38593.0,1,0,42,3.9318256327243257,2.4849066497880004,3.8918202981106265,2.833213344056216,3.1780538303479458,3.1780538303479458,3,4,1,3,8,0,0,0,0,0,0,0,-7.3221477396929,-8.769066722629226,-7.362153074306599,-8.42076002836101,-8.07591954206928,-8.07591954206928,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
573,1970,64413.0,0,1,27,5.298317366548036,1.6094379124341003,3.784189633918261,0.0,2.302585092994046,2.995732273553991,1,5,1,5,5,0,0,0,0,0,0,0,-6.4679005690867255,-10.156780023200662,-7.982028301716501,0.0,-9.463632842640717,-8.770485662080771,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
574,1981,36959.0,1,0,56,3.2188758248682006,1.791759469228055,3.2188758248682006,1.791759469228055,0.0,0.0,2,2,0,3,8,0,0,0,0,0,0,0,-7.991835824804281,-9.418952180444427,-7.991835824804281,-9.418952180444427,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
575,1977,61996.0,0,1,27,6.956545443151569,2.4849066497880004,4.969813299576001,0.0,0.0,3.1780538303479458,3,6,4,8,5,0,1,0,1,1,0,1,-4.771426883225318,-9.243065676588886,-6.758159026800886,0.0,0.0,-8.54991849602894,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
576,1968,51287.0,1,1,10,4.762173934797756,0.0,3.091042453358316,2.5649493574615367,0.0,3.4011973816621555,3,4,1,3,7,0,0,0,0,0,0,0,-6.7761658335009365,0.0,-8.447297314940377,-8.973390410837156,0.0,-8.137142386636537,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
577,1970,13260.0,1,1,48,2.1972245773362196,1.3862943611198906,2.833213344056216,2.302585092994046,0.6931471805599453,1.9459101490553132,4,3,0,3,8,0,0,0,0,0,0,0,-7.988429866963579,-8.799360083179907,-7.352441100243583,-7.883069351305753,-9.492507263739853,-8.239744295244485,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
579,1956,54603.0,1,1,85,4.976733742420574,2.5649493574615367,3.828641396489095,2.833213344056216,0.6931471805599453,1.3862943611198906,6,4,2,4,7,0,0,0,0,0,0,0,-6.6242575434178885,-9.036041928376926,-7.772349889349368,-8.767777941782246,-10.907844105278517,-10.214696924718572,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
581,1951,40689.0,0,1,69,5.598421958998375,1.0986122886681098,3.295836866004329,3.6635616461296463,1.791759469228055,4.59511985013459,7,7,1,5,8,0,0,0,0,0,0,0,-5.708438286192395,-10.20824795652266,-8.01102337918644,-7.643298599061123,-9.515100775962715,-6.71174039505618,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
582,1967,47821.0,1,1,54,2.1972245773362196,0.0,2.772588722239781,1.791759469228055,1.791759469228055,2.302585092994046,1,1,0,3,8,0,0,0,0,0,0,0,-9.271142755769798,0.0,-8.695778610866236,-9.676607863877964,-9.676607863877964,-9.165782240111973,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
583,1951,27450.0,0,0,57,3.6109179126442243,2.4849066497880004,3.1354942159291497,2.0794415416798357,2.3978952727983707,3.9512437185814275,1,2,1,3,7,0,0,0,0,0,0,0,-7.3023507148533975,-8.428361977709622,-7.777774411568473,-8.833827085817786,-8.515373354699252,-6.962024908916194,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
585,1971,26850.0,1,1,10,3.4339872044851463,0.0,2.5649493574615367,1.9459101490553132,0.6931471805599453,2.1972245773362196,4,2,1,4,4,0,0,0,0,0,0,0,-7.45718107601181,-10.891168280496956,-8.32621892303542,-8.945258131441642,-10.19802109993701,-8.693943703160736,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
586,1955,79800.0,0,0,65,6.966024187106113,3.044522437723423,6.272877006546167,3.4657359027997265,0.0,5.4116460518550396,1,5,11,5,3,1,0,1,1,0,0,1,-5.014401776891733,-8.935903526274423,-5.707548957451678,-8.514690061198118,0.0,-6.568779912142806,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
587,1961,61794.0,0,1,74,5.575949103146316,3.8501476017100584,5.236441962829949,3.9889840465642745,3.8501476017100584,2.3978952727983707,2,4,4,10,2,0,0,0,0,0,0,0,-6.148759628767486,-7.874561130203744,-6.488266769083853,-7.735724685349528,-7.874561130203744,-9.326813459115431,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
588,1955,53863.0,0,1,4,5.988961416889864,1.3862943611198906,3.4011973816621555,1.791759469228055,1.3862943611198906,3.4011973816621555,3,7,1,7,7,0,1,0,0,0,0,0,-5.598384828447353,-10.201051884217327,-8.186148863675061,-9.795586776109161,-10.201051884217327,-8.186148863675061,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
589,1959,24221.0,0,0,94,2.0794415416798357,2.1972245773362196,2.1972245773362196,0.6931471805599453,1.6094379124341003,3.091042453358316,1,1,1,3,4,0,0,0,0,0,0,0,-8.708680943326437,-8.590897907670053,-8.590897907670053,-10.094975304446326,-9.178684572572172,-7.697080031647956,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
590,1984,39684.0,1,0,41,2.9444389791664403,0.0,3.5553480614894135,1.791759469228055,1.3862943611198906,2.833213344056216,2,2,1,2,7,0,0,0,0,0,1,1,-8.337411564163299,0.0,-7.726502481840325,-9.490091074101683,-9.895556182209848,-8.448637199273522,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
591,1975,92163.0,0,0,25,6.705639094860003,5.209486152841421,6.680854678790215,4.663439094112067,5.093750200806762,2.995732273553991,0,5,11,5,2,0,0,1,1,0,0,1,-5.418822113183186,-6.914975055201769,-5.443606529252974,-7.461022113931122,-7.030711007236427,-9.128728934489198,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
592,1965,69882.0,0,0,94,5.676753802268282,4.844187086458591,6.453624998892692,4.882801922586371,4.844187086458591,5.10594547390058,1,3,7,9,1,0,0,0,0,0,0,0,-6.17095676262237,-7.003523478432061,-5.394085565997961,-6.964908642304281,-7.003523478432061,-6.7417650909900715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
593,1977,33178.0,1,0,9,2.4849066497880004,1.791759469228055,0.6931471805599453,2.3978952727983707,0.6931471805599453,2.772588722239781,1,1,0,3,4,0,0,0,0,0,0,0,-8.617882815424165,-9.31102999598411,-10.40964228465222,-8.704894192413795,-10.40964228465222,-8.330200742972384,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
594,1972,59973.0,0,0,47,4.867534450455582,3.4011973816621555,5.123963979403259,2.995732273553991,3.5263605246161616,0.0,1,3,4,7,1,0,0,0,0,0,0,0,-6.827262470028216,-8.293599538821642,-6.570832941080539,-8.699064646929807,-8.168436395867637,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
595,1975,17459.0,1,0,12,1.791759469228055,1.3862943611198906,2.772588722239781,1.0986122886681098,2.302585092994046,3.4011973816621555,3,3,1,2,7,0,0,0,0,0,0,1,-8.668998265316665,-9.074463373424829,-7.688169012304939,-9.36214544587661,-8.158172641550674,-7.059560352882564,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
596,1969,23910.0,1,0,80,2.772588722239781,2.4849066497880004,2.8903717578961645,1.9459101490553132,0.0,2.5649493574615367,1,2,0,3,7,0,0,0,0,0,0,0,-8.002610518772535,-8.290292591224315,-7.884827483116151,-8.829289091957003,-10.775199241012317,-8.210249883550778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
598,1978,26224.0,1,0,39,1.3862943611198906,1.9459101490553132,2.70805020110221,2.5649493574615367,2.1972245773362196,2.70805020110221,3,2,1,3,6,0,0,0,0,0,0,0,-9.481283120423665,-8.921667332488243,-8.159527280441345,-8.30262812408202,-8.670352904207336,-8.159527280441345,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
599,1981,31089.0,1,0,57,3.4339872044851463,1.0986122886681098,3.4339872044851463,0.6931471805599453,2.0794415416798357,1.3862943611198906,3,3,0,4,8,0,0,0,0,0,0,0,-7.603769313927126,-9.939144229744162,-7.603769313927126,-10.344609337852328,-8.958314976732437,-9.651462157292382,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
601,1960,62807.0,0,1,83,6.26530121273771,3.332204510175204,4.90527477843843,2.302585092994046,3.044522437723423,4.59511985013459,3,5,3,12,5,0,0,0,0,0,0,0,-5.475667779034921,-8.408764481597427,-6.835694213334201,-9.438383898778584,-8.696446554049206,-7.14584914163804,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
602,1955,72906.0,0,0,79,5.991464547107982,3.4657359027997265,6.251903883165888,4.2626798770413155,4.31748811353631,3.9889840465642745,1,3,4,9,1,0,0,0,0,0,0,0,-5.89860885258863,-8.424337496896886,-5.6381695165307235,-7.6273935226552965,-7.572585286160302,-7.901089353132337,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
603,1948,61467.0,0,2,69,6.016157159698354,2.772588722239781,4.736198448394496,0.0,1.6094379124341003,3.8918202981106265,3,5,2,10,5,0,0,0,0,0,0,0,-5.7032457452769005,-8.946814182735473,-6.983204456580759,0.0,-10.109964992541153,-7.8275826068646275,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
604,1966,49618.0,1,1,77,4.382026634673881,1.0986122886681098,3.258096538021482,1.3862943611198906,0.6931471805599453,2.6390573296152584,4,3,1,3,7,0,0,0,0,0,0,0,-7.12322949599144,-10.406643841997212,-8.24715959264384,-10.11896176954543,-10.812108950105376,-8.866198801050063,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
605,1986,21888.0,1,0,15,4.477336814478207,2.302585092994046,3.828641396489095,0.6931471805599453,1.0986122886681098,4.1588830833596715,4,5,1,2,10,0,0,0,0,0,0,1,-6.209504186504016,-8.384255907988177,-6.8581996044931275,-9.993693820422276,-9.588228712314113,-6.52795791762255,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
606,1973,42429.0,0,1,99,4.007333185232471,0.0,1.791759469228055,0.6931471805599453,0.0,1.3862943611198906,2,1,1,3,5,0,0,0,0,0,0,0,-7.341401365016084,0.0,-9.5569750810205,-10.65558736968861,0.0,-9.962440189128664,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
607,1956,26150.0,2,1,61,1.6094379124341003,0.0,2.5649493574615367,1.0986122886681098,1.6094379124341003,0.0,1,1,0,3,7,0,0,0,0,0,0,0,-9.255313737618915,-10.864751650053014,-8.299802292591478,-9.766139361384905,-9.255313737618915,-10.864751650053014,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
608,1975,30801.0,0,1,23,2.0794415416798357,1.3862943611198906,1.6094379124341003,2.70805020110221,0.6931471805599453,2.3978952727983707,2,1,0,3,7,0,0,0,0,0,0,0,-8.949008074847184,-9.642155255407129,-9.41901170409292,-8.32039941542481,-10.335302435967074,-8.63055434372865,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
609,1965,81168.0,0,0,84,6.016157159698354,0.0,6.3835066348840055,4.990432586778736,3.091042453358316,3.091042453358316,1,6,4,7,3,0,0,0,1,0,0,0,-5.981266380668063,0.0,-5.6139169054824105,-7.00699095358768,-8.9063810870081,-8.9063810870081,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
610,1969,26877.0,0,0,74,4.61512051684126,2.5649493574615367,4.330733340286331,2.995732273553991,2.8903717578961645,3.6888794541139363,2,3,1,6,6,0,0,0,0,0,0,0,-6.277052844984374,-8.327224004364096,-6.561440021539302,-7.896441088271643,-8.001801603929469,-7.203293907711697,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
611,1944,45006.0,0,0,90,5.087596335232384,3.2188758248682006,3.970291913552122,2.772588722239781,0.0,2.302585092994046,1,3,1,7,3,0,0,0,0,0,0,0,-6.320101938525252,-8.188822448889436,-7.4374063602055145,-8.635109551517855,0.0,-9.10511318076359,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
612,1973,18978.0,1,0,41,0.6931471805599453,2.0794415416798357,0.0,1.3862943611198906,1.9459101490553132,2.70805020110221,1,1,0,3,8,0,0,0,0,0,0,0,-9.851035692533705,-8.464741331413814,-10.54418287309365,-9.15788851197376,-8.598272724038337,-7.8361326719914395,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
613,1967,22574.0,2,1,28,3.2188758248682006,0.0,2.0794415416798357,0.6931471805599453,0.0,0.6931471805599453,2,2,0,3,7,0,0,0,0,0,0,0,-7.498825436207317,0.0,-8.63825971939568,-10.024554080515571,0.0,-10.024554080515571,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
614,1969,48240.0,0,0,73,5.963579343618446,4.51085950651685,5.5134287461649825,4.1588830833596715,3.8918202981106265,3.713572066704308,3,6,3,13,5,0,0,0,0,0,0,1,-5.513511668342566,-6.966231505444163,-5.96366226579603,-7.318207928601341,-7.585270713850385,-7.763518945256704,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
615,1974,45837.0,1,1,88,5.3706380281276624,2.5649493574615367,4.465908118654584,2.833213344056216,2.833213344056216,3.1780538303479458,5,6,2,5,7,0,0,0,0,0,0,0,-6.055356056653107,-8.861044727319232,-6.960085966126186,-8.592780740724553,-8.592780740724553,-8.247940254432823,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
618,1978,54162.0,1,1,31,1.6094379124341003,1.791759469228055,2.302585092994046,1.791759469228055,1.6094379124341003,2.302585092994046,1,1,0,3,4,0,0,0,0,0,0,0,-9.983444102652054,-9.8011225458581,-9.290296922092109,-9.8011225458581,-9.983444102652054,-9.290296922092109,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
619,1960,30522.0,0,1,6,5.187385805840755,2.0794415416798357,4.418840607796598,2.9444389791664403,2.3978952727983707,3.258096538021482,5,1,2,9,2,0,0,0,0,0,0,0,-5.83196438877001,-8.93990865293093,-6.600509586814168,-8.074911215444326,-8.621454921812395,-7.761253656589283,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
620,1961,54456.0,0,1,23,5.863631175598097,0.0,3.295836866004329,2.302585092994046,0.0,2.70805020110221,3,6,1,7,6,0,0,0,0,0,0,0,-5.734664320089635,0.0,-8.302458629683404,-9.295710402693688,0.0,-8.890245294585522,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
621,1971,31632.0,0,0,92,2.833213344056216,2.0794415416798357,2.4849066497880004,2.3978952727983707,2.70805020110221,3.4657359027997265,1,2,1,2,7,0,0,0,0,0,0,0,-8.221858381914128,-8.975630184290507,-8.570165076182343,-8.657176453171973,-8.347021524868133,-7.589335823170617,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
622,1949,72298.0,0,0,52,6.437751649736401,3.5553480614894135,5.1298987149230735,4.060443010546419,2.833213344056216,3.5553480614894135,1,4,3,6,1,0,1,1,0,0,0,0,-5.443947276070497,-8.326350864317485,-6.751800210883824,-7.821255915260479,-9.04848558175068,-8.326350864317485,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
623,1978,36975.0,1,0,50,2.302585092994046,1.791759469228055,2.3978952727983707,0.0,1.3862943611198906,0.6931471805599453,1,1,0,3,7,0,0,0,0,0,0,0,-8.9085593751449,-9.41938499891089,-8.813249195340575,0.0,-9.824850107019055,-10.517997287579,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
624,1955,72635.0,0,0,54,5.966146739123692,3.091042453358316,5.777652323222656,4.6443908991413725,3.5553480614894135,4.672828834461906,1,6,8,6,3,0,0,0,1,0,0,0,-5.920202619743237,-8.795306905508614,-6.108697035644273,-7.241958459725557,-8.331001297377515,-7.213520524405023,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
625,1976,13624.0,1,0,93,2.302585092994046,0.6931471805599453,2.70805020110221,0.6931471805599453,0.0,1.791759469228055,2,2,0,3,6,0,0,0,0,0,0,0,-7.910150309908424,-9.519588222342524,-7.504685201800259,-9.519588222342524,-10.212735402902469,-8.420975933674415,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
