,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWine_PerIncome,MntFruit_PerIncome,MntMeat_PerIncome,MntFish_PerIncome,MntSweet_PerIncome,MntGold_PerIncome,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,Education_2n Cycle,Education_Bachelors,Education_HighSchool,Education_Master,Education_PhD,Dt_Custom_Weekday_0,Dt_Custom_Weekday_1,Dt_Custom_Weekday_2,Dt_Custom_Weekday_3,Dt_Custom_Weekday_4,Dt_Custom_Weekday_5,Dt_Custom_Weekday_6,Dt_Customer_Season_Autumn,Dt_Customer_Season_Spring,Dt_Customer_Season_Summer,Dt_Customer_Season_Winter
768,1965,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,0.00045851016186475015,0.00012795632424132564,0.0002452496214625408,0.0003092277835832036,0.00015994540530165702,0.0006504446482267386,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
769,1956,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,0.0024251506655064616,5.639885268619678e-05,0.0005962164426826517,8.056978955170969e-05,0.0,0.0004673047793999162,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
770,1979,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,0.0012489072061945797,0.00022202794776792528,0.0024145539319761875,0.0005273163759488225,0.00022202794776792528,0.0006244536030972898,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
771,1951,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,0.005029199761841422,0.0007284105448510875,0.0015391631512940373,0.0009501007106753316,0.0,0.0012984709712562865,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
772,1965,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,0.0045880149812734085,5.852059925093633e-05,0.0010650749063670412,0.00032771535580524347,0.0003043071161048689,0.0013108614232209739,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
773,1972,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,0.0005799773957527809,1.4871215275712331e-05,0.0003271667360656713,4.4613645827136996e-05,5.9484861102849326e-05,0.00017845458330854798,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
775,1953,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,0.00015680787416771206,0.0,3.6186432500241244e-05,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
776,1965,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,0.0008586849852796859,0.0,0.0002085377821393523,0.0,0.0,7.360157016683023e-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
777,1958,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,0.004579124579124579,7.407407407407407e-05,0.00263973063973064,0.000505050505050505,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
778,1955,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,0.0002542837023707065,9.780142398873327e-06,0.0001075815663876066,0.0,9.780142398873327e-06,3.912056959549331e-05,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
779,1971,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,0.0036120567964792825,0.0,0.0036120567964792825,0.0015707603310360098,0.0008303578842481109,0.0009272329707437239,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
780,1974,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,0.002882489575462458,8.395600705230459e-05,0.003819998320879859,0.0005457140458399798,0.0012733327736266196,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
781,1976,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,8.268335032935535e-05,6.890279194112945e-05,6.890279194112945e-05,0.00011024446710580713,0.0,6.890279194112945e-05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
782,1970,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,4.857434303201049e-05,7.286151454801573e-05,0.00014572302909603147,9.714868606402098e-05,2.4287171516005245e-05,0.00021858454364404723,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
783,1972,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,1.64111990021991e-05,4.92335970065973e-05,0.0001312895920175928,3.28223980043982e-05,8.20559950109955e-05,8.20559950109955e-05,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
784,1972,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,9.49667616334283e-05,3.165558721114277e-05,0.00023741690408357076,9.49667616334283e-05,9.49667616334283e-05,4.748338081671415e-05,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
785,1986,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,9.791921664626683e-05,0.0002937576499388005,0.00012239902080783354,7.343941248470012e-05,0.0003916768665850673,0.000416156670746634,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
786,1960,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,0.0005249650023331778,5.832944470368642e-05,0.000554129724685021,0.0,5.832944470368642e-05,0.00017498833411105927,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
787,1968,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,0.0038060332675500423,0.000563856780377784,0.002184945023963913,0.0004581336340569495,0.00021144629264166902,0.0023259092190583593,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
788,1978,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,0.003734326108306877,0.00010277961765982231,0.0014274946897197543,0.00028549893794395083,4.5679830071032134e-05,0.0015873740949683666,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
789,1976,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,0.002807748896517901,0.0003310446297204512,0.000870524767042668,0.00015939185875429133,3.678273663560569e-05,0.0004168710152035311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
790,1945,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,0.004144987031998345,0.0013365793116616544,0.005616815440673381,0.0006364663388865021,0.000604643021942177,0.00048530558340095786,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
791,1957,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,0.0011217186680810077,0.00014021483351012596,0.0027189485106746164,0.00018288891327407732,0.00014021483351012596,0.00014021483351012596,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
792,1950,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,0.00011895557009456968,0.00023791114018913937,0.0003271278177600666,0.00035686671028370903,5.947778504728484e-05,0.00038660560280735144,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
793,1978,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,0.0017847738311194336,1.9505724930267034e-05,0.0006241831977685451,6.827003725593462e-05,1.9505724930267034e-05,0.0001170343495816022,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
794,1961,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,0.0003331613790731665,0.00020419568394806982,0.00037614994411486544,0.0002794256727710429,0.0001504599776459462,0.0005588513455420858,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
795,1962,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,0.0024234778567160213,3.3198326804329064e-05,0.0006639665360865813,0.00013279330721731626,9.959498041298719e-05,0.00013279330721731626,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
796,1954,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,0.003400974141236279,0.00019880433393447978,0.0009656210505389018,0.0005325116087530708,9.940216696723989e-05,0.0002485054174180997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
797,1965,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,0.004853642725353635,0.00036568541081431495,0.001761938797559881,0.00038230747494223834,6.648825651169362e-05,0.0014710526753212213,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
798,1973,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,0.004240727213700187,0.0006154803452100749,0.004037821605389173,0.0010753997240483728,0.0006154803452100749,0.00010145280415550686,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
799,1968,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,0.0006208288064566196,2.5867866935692483e-05,0.0004138858709710797,0.0003104144032283098,5.1735733871384965e-05,0.00012933933467846242,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
800,1970,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,0.0026667959658650117,4.0405999482803206e-05,0.001284910783553142,0.0002909231962761831,0.00021819239720713733,0.00012929919834497026,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
801,1956,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,0.00020219649242295248,1.0641920653839604e-05,0.00010641920653839604,2.128384130767921e-05,1.0641920653839604e-05,8.513536523071684e-05,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
802,1951,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,0.00040186003788966073,0.0003300993168379356,0.00041621218210000576,0.00041621218210000576,0.00020093001894483037,0.0006745507778862162,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
803,1944,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,0.003663136515305382,0.0008946273997775522,0.0013782097780356884,9.067169592340056e-05,0.0008946273997775522,0.00013298515402098747,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
804,1958,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,0.010779797476759629,0.0004461321381142098,0.0021165338645418325,0.0015874003984063746,0.0006017596281540505,0.00030087981407702524,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
805,1976,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,0.004136390169280006,0.0,0.00026166945109800527,0.0,0.0,0.00021134840280992732,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
806,1971,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,0.0002990325417766051,8.795074758135444e-06,0.00016710642040457344,1.7590149516270888e-05,6.15655233069481e-05,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
807,1957,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,0.00145656540069119,0.0002533157218593374,0.0012303906490310674,0.00028950368212495703,2.714097019921472e-05,0.00040711455298822084,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
808,1972,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,0.005220728723225957,0.00044413904065967216,0.0014916367780645594,0.00019273958368249924,0.00014245969228706467,0.0011145375925988,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
809,1972,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,0.004165287432417522,0.00017930045238883372,0.0032412004854904556,0.000848229063224098,0.001110283570561624,0.0006482400970980912,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
810,1981,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,5.582018457874367e-05,0.00018606728192914558,0.00014885382554331647,5.582018457874367e-05,0.00029770765108663293,0.0005954153021732659,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
811,1972,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,0.0002809120277166534,4.68186712861089e-05,0.00039795870593192567,0.0001404560138583267,2.340933564305445e-05,0.0002340933564305445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
812,1975,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,0.0012573459067924014,0.0011890118901189011,0.0017493508268416017,0.0003416700833675003,0.0002050020500205002,0.0002186688533552002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
813,1955,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,0.0037251184834123222,0.0,0.002265402843601896,0.0008530805687203792,0.0006540284360189573,0.0006540284360189573,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
814,1986,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,0.0022326290568503594,0.0003975168808538445,0.004067741232846874,0.0004138531910259203,0.0008767153125680679,0.000163363101720758,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
815,1970,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,0.0028498666019888433,6.821489206888188e-05,0.0006290928935241329,0.00014400921658986175,3.0317729808391947e-05,3.0317729808391947e-05,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
816,1976,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,0.00011373976342129209,3.249707526322631e-05,6.499415052645263e-05,3.249707526322631e-05,1.6248537631613156e-05,6.499415052645263e-05,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
817,1954,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,0.0015106411338694629,0.0,0.005020660239036744,0.001132980850402097,0.0034878037943750833,0.0015106411338694629,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
818,1972,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,0.004886960493263302,0.00010656923194032123,0.00037299231179112433,0.0,5.328461597016061e-05,0.00043388901575702217,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
819,1978,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,0.0001550147263990079,0.00013563788559913193,0.0001743915671988839,0.00025189893039838786,0.00011626104479925593,0.00023252208959851186,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
820,1980,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,0.005496518871381458,0.0003468041668847825,0.005260953776893682,0.00015049992147830185,0.00046458671412867087,0.0001112390723970057,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
821,1972,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,0.00015863663146444272,0.0002266237592349182,0.00029461088700539367,6.798712777047546e-05,0.00024928613515841,0.00024928613515841,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
822,1961,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,0.004063687796675483,4.378973918831339e-05,0.0005605086616104115,6.130563486363875e-05,0.0,0.0003240440699935191,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
823,1963,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,0.0006690753378830456,6.690753378830456e-05,0.0010482180293501049,0.00042374771399259555,0.0004683527365181319,0.0009367054730362638,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
824,1959,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,0.00849939045926331,0.00021647241116086178,0.0016349363685044035,0.00028483211994850236,0.0003247086167412927,0.00018798919916601154,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
825,1959,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,0.004798795196099702,0.00077852794404809,0.0030375352571056628,0.0002488736870317665,0.0009763506183553916,0.00021696680407897592,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
826,1954,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,0.00684660185859278,8.029634705151813e-05,0.0015363367735857136,0.00010706179606869085,0.0,8.029634705151813e-05,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
827,1962,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,0.0002905517842520933,1.3206899284186058e-05,0.00010565519427348847,2.6413798568372117e-05,1.3206899284186058e-05,2.6413798568372117e-05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
828,1958,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,0.005308969689487005,0.00017285017593678622,0.002524847212790913,0.00045064510154947836,0.00034570035187357243,0.00034570035187357243,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
829,1984,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,9.074959162683768e-05,0.0,0.0001512493193780628,0.00039324823038296326,0.0,3.024986387561256e-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
830,1976,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,9.023316249187902e-05,4.511658124593951e-05,0.00025265285497726126,9.925647874106692e-05,9.023316249187902e-06,7.218652999350322e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
831,1992,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,0.0035971223021582736,0.00016397138699296974,0.0015987210231814548,7.173748180942426e-05,5.124105843530304e-05,0.0014859906946237881,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
832,1967,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,0.003720724701723376,4.418912947414936e-05,0.0007954043305346885,0.0,0.00014140521431727795,8.837825894829872e-05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
833,1980,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,3.979307600477517e-05,9.948269001193792e-05,0.0001392757660167131,0.0,0.0003581376840429765,0.0003581376840429765,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
834,1967,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,0.00035269885161253914,1.4107954064501566e-05,0.0001269715865805141,2.8215908129003132e-05,1.4107954064501566e-05,1.4107954064501566e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
835,1956,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,0.0023532378030844225,0.0008614531243434046,0.0019190093989438445,0.00032216946113655784,0.0008614531243434046,0.0009875194352229272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
836,1972,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,0.0019295268113306663,9.092011152867015e-05,0.0009799167575867782,0.0,6.06134076857801e-05,0.000828383238372328,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
837,1980,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,0.003445448091845977,0.0003059900614428043,0.004736726151134611,0.00017135443440797042,0.0001897138380945387,0.0011444028297960883,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
838,1980,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,0.00033777157924557084,0.0,6.537514437011049e-05,0.0,1.0895857395018414e-05,8.716685916014731e-05,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
839,1977,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,0.004229356502083775,4.414777142049869e-05,0.0007240234512961786,6.180687998869817e-05,0.00015010242282969557,0.0015098537825810553,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
840,1950,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,0.0002645036148827367,8.816787162757891e-05,0.00022041967906894728,0.00017633574325515782,0.00011755716217010521,0.0002498089696114736,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
841,1974,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,0.0011361082673724688,0.0008115059052660491,0.0006492047242128392,0.00012484706234862293,0.000549327074333941,0.00034957177457614424,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
842,1988,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,7.315074906367041e-05,0.00010241104868913858,0.00035112359550561797,0.00027797284644194754,0.00020482209737827717,0.00029260299625468166,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
843,1981,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,5.1495957567330964e-05,0.00036047170297131675,0.0007209434059426335,0.0004119676605386477,7.724393635099645e-05,0.00018023585148565837,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
844,1960,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,0.0021938330262775137,0.00030301561136429747,0.0026119945699602442,0.0008120818384563173,0.00021211092795500824,0.0003272568602734413,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
845,1970,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,0.004457853580444554,0.0004556369681669848,0.005720091127393633,0.0005972538636783449,0.0003386490979619482,0.0008004433224555139,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
846,1991,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,0.004909279755915479,0.0007384205913856341,0.003237690285306242,0.0,0.0003651530396961927,0.0016634749586159887,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
847,1956,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,0.004947181824759424,6.330945662397801e-05,0.0012661891324795601,0.0,6.330945662397801e-05,0.0005697851096158021,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
848,1963,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,0.0010404161664665866,1.0004001600640255e-05,0.0005402160864345738,0.00013005202080832332,9.00360144057623e-05,0.00014005602240896358,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
849,1980,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,0.0002653927813163482,6.634819532908705e-05,0.0004976114649681529,0.0,0.0003317409766454352,0.0005971337579617834,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
850,1974,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,0.002277996989789692,2.0339258837407965e-05,0.00025424073546759956,7.118740593092788e-05,0.0,0.001118659236057438,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
851,1954,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,0.0029391953952605473,0.0,0.000780723776866083,0.0001607372481783112,0.00024493294960504564,3.8270773375788375e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
852,1957,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,0.0033759578369582377,0.000327880797114649,0.005130727288182933,0.0012265170558733165,0.000807558259560154,0.0003825275966337572,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
853,1966,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,0.0003890672113607626,0.0,3.242226761339688e-05,0.0,0.0,0.00014590020426028595,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
854,1974,46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,0.004399016690386855,0.0,0.00022641997671108812,0.0,0.0,0.00018329236209945228,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
855,1979,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,0.002191024241822932,0.001645335185368919,0.0025052088500843337,0.0019347157456096834,7.44121440619109e-05,0.0014055627211694282,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
856,1973,38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,0.0004406885109912899,0.0,9.072998755703028e-05,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
